id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
94,2019-06-15,608900,1.0,   ,nochg,2024,47.7628,-121.9339,61,TUKWILA,R-8,FOREST GLEN,2,251338,357562,1913,0,22810,3984,3984,0,9,0,5,1.0,3,1,1,0,0,442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T
95,2020-05-15,525566,3.0,   ,nochg,2024,47.502,-122.197,45,RENTON,R-8,SUNSET HILLS,2,230476,295090,1942,0,27066,4963,4963,0,8,0,1,2.0,4,3,1,1,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
96,1992-07-15,727942,2.0,   ,nochg,2024,47.6224,-122.2429,50,LAKE FOREST PARK,R-2,RIVERBEND TERRACE,2,447257,280685,1941,0,29297,4206,4206,0,3,0,3,2.0,3,3,1,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
97,1996-09-15,311068,3.0,   ,nochg,2024,47.6223,-122.11,92,ALGONA,RS-7200,MAPLE GROVE,2,110966,200102,1984,0,12522,2411,2411,0,4,0,1,2.0,1,2,1,1,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
98,1998-02-15,2587571,2.0,   ,nochg,2024,47.6515,-122.3934,86,MEDINA,R-10,GREEN VALLEY,2,1615339,972232,1979,0,2395,3981,3981,0,5,0,3,1.0,1,2,1,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
99,2013-05-15,588720,1.0,   ,nochg,2024,47.5119,-122.1644,3,PACIFIC,R-3,GREEN VALLEY,2,353480,235240,1961,0,24776,3081,3081,0,8,0,1,2.0,1,3,0,0,0,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,J
100,2011-03-15,1600440,3.0,   ,nochg,2024,47.6892,-122.0735,58,MERCER ISLAND,R-8,RIVERBEND TERRACE,2,495144,1105296,1986,0,5093,4030,4030,0,7,0,5,2.0,2,2,1,0,0,241,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
101,1999-01-15,3317024,3.0,   ,nochg,2024,47.7866,-122.3198,83,YARROW POINT,RS-7200,LAKEFRONT VILLAGE,2,1995275,1321749,1999,0,10274,1999,1999,0,11,0,3,1.0,2,2,0,0,0,416,0,0,0,0,1,0,0,0,0,0,0,0,1,0,K
102,2003-11-15,236906,3.0,   ,nochg,2024,47.4107,-122.0853,13,ALGONA,R-3,RIVERBEND TERRACE,2,140269,96637,1938,0,9551,4969,4969,0,9,0,1,2.0,1,2,0,1,0,101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,U
103,2016-11-15,1665709,4.0,   ,nochg,2024,47.551,-122.3685,80,BEAUX ARTS,R-10,FOREST GLEN,2,1125048,540661,2020,0,22942,1061,1061,0,6,0,2,2.0,3,1,1,1,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
104,1991-01-15,4344087,2.0,   ,nochg,2024,47.4978,-122.0499,77,HUNTS POINT,R-9,OLYMPIC VUE ESTATES,2,1695017,2649070,1997,0,28255,926,926,0,11,0,3,1.0,4,1,1,1,0,546,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Z
105,2021-03-15,264656,3.0,   ,nochg,2024,47.5214,-122.1044,45,MAPLE VALLEY,RS 8.5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,147293,117363,1910,0,27364,3813,3813,0,7,0,2,1.0,2,2,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M
106,2019-02-15,2561920,2.0,   ,nochg,2024,47.6376,-122.1352,31,MEDINA,R-5,FOREST GLEN,2,1367034,1194886,2008,0,16354,4578,4578,0,7,0,2,2.0,4,3,1,1,0,365,0,0,0,0,1,0,0,0,0,0,0,0,1,0,W
107,2021-01-15,334998,1.0,   ,nochg,2024,47.4174,-121.8765,79,DES MOINES,R-8,SUNSET HILLS,2,186400,148598,1929,0,4552,3099,3099,0,4,0,1,2.0,3,3,1,0,0,354,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Y
108,2009-07-15,460047,3.0,   ,nochg,2024,47.7562,-122.1814,88,KENT,R-9,FOREST GLEN,2,279301,180746,1988,0,7472,3975,3975,0,5,0,3,1.0,1,1,0,0,0,184,0,0,1,0,1,0,0,0,0,0,0,0,1,0,O
109,2006-12-15,735999,2.0,   ,nochg,2024,47.4287,-122.1325,42,KENMORE,R-2,SUMMIT RIDGE,2,262562,473437,1928,0,6954,2825,2825,0,11,0,4,1.0,2,1,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,J
110,1993-05-15,797528,2.0,   ,nochg,2024,47.4487,-122.29,30,ISSAQUAH,R-5,BAYVIEW HEIGHTS,2,483508,314020,1998,0,15899,1486,1486,0,9,0,1,2.0,3,1,0,1,0,247,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Q
111,2002-11-15,1301653,3.0,   ,nochg,2024,47.7133,-122.0584,62,SAMMAMISH,R-5,MAPLE GROVE,2,738523,563130,1919,0,16743,4948,4948,0,9,0,2,1.0,2,3,0,0,0,90,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Q
112,2022-07-15,520471,2.0,   ,nochg,2024,47.4228,-122.2829,41,MAPLE VALLEY,R-8,MEADOWBROOK,2,177488,342983,1983,0,28997,3940,3940,0,9,0,1,2.0,3,1,1,1,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
113,2012-06-15,351029,4.0,   ,nochg,2024,47.3325,-122.0382,17,MAPLE VALLEY,R-2,PINE VIEW ESTATES,2,207838,143191,1926,0,28504,3550,3550,0,10,0,5,2.0,3,2,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
114,1998-12-15,574609,3.0,   ,nochg,2024,47.5162,-122.2521,51,SeaTac,R-8,ALDERWOOD SOUTH DIV NO. 02,2,188099,386510,1943,0,10523,2045,2045,0,8,0,4,2.0,1,3,0,1,0,382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,S
115,1990-03-15,463823,2.0,   ,nochg,2024,47.4769,-121.874,42,DUVALL,R-1,RIVERBEND TERRACE,2,227377,236446,1968,0,12011,4051,4051,0,4,0,1,2.0,3,2,1,1,0,565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
116,2003-04-15,695998,4.0,   ,nochg,2024,47.3853,-122.2406,83,SHORELINE,R-5,MAPLE GROVE,2,360604,335394,1949,0,12712,3061,3061,0,8,0,2,2.0,5,1,1,1,0,330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,K
117,2001-01-15,451018,2.0,   ,nochg,2024,47.6788,-121.9765,70,SeaTac,R-2,MEADOWBROOK,2,269325,181693,1921,0,16542,2805,2805,0,6,0,2,2.0,2,1,1,1,0,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E
118,1996-02-15,650380,2.0,   ,nochg,2024,47.5827,-121.9387,84,KENT,RA2.5,OAKWOOD MANOR,2,245075,405305,2004,0,22387,4792,4792,0,10,0,5,1.0,3,3,1,0,0,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S
119,2004-02-15,374518,4.0,   ,nochg,2024,47.7124,-122.2647,12,MAPLE VALLEY,RS-7200,LAKEFRONT VILLAGE,2,146817,227701,1954,0,18843,3426,3426,0,3,0,3,1.0,3,1,0,1,0,384,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Q
120,2000-11-15,596176,1.0,   ,nochg,2024,47.6952,-122.0274,87,REDMOND,R-1,OAKWOOD MANOR,2,276517,319659,1924,0,27073,2505,2505,0,8,0,5,2.0,3,3,0,0,0,40,0,0,1,0,1,0,0,0,0,0,0,0,1,0,S
121,2013-07-15,543067,3.0,   ,nochg,2024,47.5159,-121.8638,52,SNOQUALMIE,R-3,TOWN-COUNTRY CLUB BUNGALOW SITES,2,163944,379123,1934,0,14302,4940,4940,0,8,0,1,1.0,2,3,0,0,0,386,0,0,1,0,1,0,0,0,0,0,0,0,0,0,U
122,2015-10-15,576837,2.0,   ,nochg,2024,47.5494,-121.9955,57,KING COUNTY,R-1,LAKEFRONT VILLAGE,2,290721,286116,1996,0,12213,1905,1905,0,6,0,2,2.0,5,2,1,1,0,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,C
123,2017-10-15,398934,4.0,   ,nochg,2024,47.4837,-122.009,15,BOTHELL,R-7,SUMMIT RIDGE,2,203578,195356,1907,0,18063,2093,2093,0,7,0,4,2.0,2,1,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
124,1994-10-15,239903,1.0,   ,nochg,2024,47.3182,-121.9987,5,PACIFIC,RS-7200,RIVERBEND TERRACE,2,80773,159130,1920,0,18071,4141,4141,0,12,0,3,2.0,2,1,1,1,0,114,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
125,2018-03-15,1051275,2.0,   ,nochg,2024,47.51,-122.3601,69,SAMMAMISH,R-8,GREEN VALLEY,2,656495,394780,1911,0,22831,2433,2433,0,12,0,2,2.0,2,3,1,0,0,413,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
126,2015-07-15,436800,3.0,   ,nochg,2024,47.6216,-122.019,74,NORTH BEND,R-7,GREEN VALLEY,2,183049,253751,1927,0,20921,806,806,0,7,0,4,1.0,5,3,1,0,0,146,0,0,1,0,1,0,0,0,0,0,0,0,1,0,E
127,2012-01-15,325868,3.0,   ,nochg,2024,47.6238,-122.2366,62,BLACK DIAMOND,R-3,CEDAR HEIGHTS,2,150396,175472,1909,0,14841,4527,4527,0,8,0,5,2.0,4,1,1,1,0,462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,G
128,1996-03-15,600860,2.0,   ,nochg,2024,47.7893,-122.0644,32,DES MOINES,RS 8.5,ALDERWOOD SOUTH DIV NO. 02,2,361664,239196,1958,0,9403,1945,1945,0,9,0,1,2.0,1,3,1,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
129,2013-09-15,392017,3.0,   ,nochg,2024,47.5466,-122.2131,55,ALGONA,RS7.2,MAPLE GROVE,2,245811,146206,2017,0,10051,2508,2508,0,5,0,4,2.0,2,2,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
130,1991-04-15,516351,1.0,   ,nochg,2024,47.6647,-122.1211,3,SEA-TAC,RS 8.5,SUNSET HILLS,2,352516,163835,2007,0,12385,2402,2402,0,4,0,3,1.0,4,2,0,1,0,491,0,0,1,0,0,0,0,0,0,0,0,0,1,0,B
131,2021-10-15,375330,2.0,   ,nochg,2024,47.6608,-121.8446,8,PACIFIC,R-9,LAKEFRONT VILLAGE,2,217972,157358,1922,0,26386,4796,4796,0,12,0,1,2.0,1,2,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Y
132,2023-06-15,3488111,4.0,   ,nochg,2024,47.4178,-122.3752,89,CLYDE HILL,R-10,FALCON RIDGE (CEDAR RIDGE),2,1991974,1496137,2006,0,12080,2871,2871,0,12,0,3,1.0,2,1,1,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
133,2003-01-15,800371,2.0,   ,nochg,2024,47.5526,-122.1082,23,DES MOINES,RS 8.5,OLYMPIC VUE ESTATES,2,420874,379497,1965,0,21329,2099,2099,0,11,0,4,2.0,2,1,0,1,0,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D
134,2021-05-15,215779,3.0,   ,nochg,2024,47.4812,-122.368,13,COVINGTON,R-1,FALCON RIDGE (CEDAR RIDGE),2,147785,67994,1909,0,21720,3307,3307,0,4,0,4,2.0,3,1,1,1,0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
135,1993-02-15,592565,2.0,   ,nochg,2024,47.3817,-121.8744,4,DUVALL,R-4,MEADOWBROOK,2,219487,373078,1935,0,15087,3721,3721,0,9,0,1,1.0,2,3,1,0,0,84,0,0,1,0,1,0,0,0,0,0,0,0,1,0,W
136,2004-01-15,550729,1.0,   ,nochg,2024,47.5589,-122.3003,81,AUBURN,RS7.2,LAKEFRONT VILLAGE,2,305521,245208,1997,0,18952,1393,1393,0,11,0,5,1.0,4,3,1,0,0,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
137,2023-07-15,772149,3.0,   ,nochg,2024,47.4756,-122.0829,6,SHORELINE,R-9,HOLLYWOOD HILL HIGHLANDS,2,250351,521798,1992,0,4357,3628,3628,0,4,0,3,1.0,5,2,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
138,2011-10-15,301426,1.0,   ,nochg,2024,47.3129,-122.3995,95,BLACK DIAMOND,R-4,ALDERWOOD SOUTH DIV NO. 02,2,183307,118119,1958,0,9309,1462,1462,0,6,0,1,1.0,2,1,0,1,0,530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Y
139,2001-10-15,410154,4.0,   ,nochg,2024,47.7118,-122.1601,6,BURIEN,R-2,WILDWOOD LANE NO. 03,2,253249,156905,1906,0,4515,4356,4356,0,5,0,5,2.0,3,1,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Y
140,1995-10-15,333212,2.0,   ,nochg,2024,47.3321,-122.384,74,SKYKOMISH,R-4,SUNSET HILLS,2,230157,103055,1975,0,12764,4913,4913,0,8,0,5,2.0,3,2,0,1,0,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,H
141,2008-11-15,2431932,2.0,   ,nochg,2024,47.4543,-121.8747,2,HUNTS POINT,R-8,WILDWOOD LANE NO. 03,2,732764,1699168,1911,0,11234,4190,4190,0,8,0,2,1.0,1,3,1,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,S
142,1996-12-15,3133781,1.0,   ,nochg,2024,47.6702,-122.3155,18,CLYDE HILL,R-5,LAKEFRONT VILLAGE,2,1735660,1398121,1956,0,10607,1332,1332,0,8,0,1,2.0,3,1,0,1,0,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
143,2007-06-15,537140,2.0,   ,nochg,2024,47.5752,-122.1055,26,MILTON,R-1,TOWN-COUNTRY CLUB BUNGALOW SITES,2,220054,317086,1952,0,2054,3670,3670,0,9,0,3,2.0,3,2,0,1,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
144,1996-03-15,431589,3.0,   ,nochg,2024,47.3469,-121.8429,36,DES MOINES,RS-7200,LAKEFRONT VILLAGE,2,241671,189918,1971,0,27433,923,923,0,7,0,2,2.0,5,1,0,1,0,517,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
145,2004-08-15,741732,3.0,   ,nochg,2024,47.5556,-122.2787,85,DUVALL,R-8,LAKEFRONT VILLAGE,2,227331,514401,1921,0,10662,2088,2088,0,12,0,5,2.0,1,3,1,0,0,32,0,0,1,0,1,0,0,0,0,0,0,0,1,0,H
146,1993-03-15,1012190,1.0,   ,nochg,2024,47.3754,-122.2822,60,ISSAQUAH,R-8,HIGHLAND PARK,2,591543,420647,1997,0,27038,4624,4624,0,10,0,4,2.0,2,3,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
147,2014-08-15,663354,2.0,   ,nochg,2024,47.4117,-121.9115,39,RENTON,RS7.2,RIVERBEND TERRACE,2,428803,234551,1983,0,13062,1566,1566,0,10,0,1,2.0,3,2,1,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
148,1998-11-15,357771,3.0,   ,nochg,2024,47.6483,-122.0203,97,ENUMCLAW,R-4,OAKWOOD MANOR,2,202451,155320,1911,0,17648,2117,2117,0,7,0,2,2.0,5,1,1,1,0,223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U
149,2012-12-15,549692,1.0,   ,nochg,2024,47.3682,-122.2116,14,SeaTac,R-7,FALCON RIDGE (CEDAR RIDGE),2,200663,349029,1959,0,26447,2965,2965,0,9,0,5,1.0,2,3,1,1,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
150,2018-01-15,513107,2.0,   ,nochg,2024,47.5542,-122.3628,72,DUVALL,RS-7200,OLYMPIC VUE ESTATES,2,189423,323684,1913,0,8122,1730,1730,0,7,0,3,2.0,3,2,1,1,0,530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Z
151,2016-11-15,761905,1.0,   ,nochg,2024,47.5985,-122.2663,64,RENTON,RS 8.5,SUNSET HILLS,2,406177,355728,1930,0,27306,2182,2182,0,12,0,5,2.0,3,2,0,0,0,349,0,0,0,0,1,0,0,0,0,0,0,0,1,0,I
152,2004-07-15,1098077,3.0,   ,nochg,2024,47.435,-121.8081,55,BEAUX ARTS,R-2,RIVERBEND TERRACE,2,573457,524620,1943,0,17638,3325,3325,0,5,0,1,1.0,3,2,0,1,0,519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,X
153,2023-11-15,1010012,2.0,   ,nochg,2024,47.65,-122.069,79,REDMOND,R-8,CEDAR HEIGHTS,2,527782,482230,1939,0,29690,3646,3646,0,7,0,2,2.0,4,1,1,1,0,491,0,0,1,0,1,0,0,0,0,0,0,0,0,0,G
154,2019-08-15,382674,1.0,   ,nochg,2024,47.7657,-122.3223,3,BURIEN,R-7,LAKEFRONT VILLAGE,2,137162,245512,1965,0,9915,4973,4973,0,5,0,3,1.0,5,3,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
155,2015-12-15,763728,4.0,   ,nochg,2024,47.4058,-122.3575,71,WOODINVILLE,R-9,FOREST GLEN,2,317556,446172,1951,0,26804,2443,2443,0,7,0,5,2.0,1,3,0,0,0,508,0,0,1,0,1,0,0,0,0,0,0,0,1,0,I
156,2021-11-15,295427,1.0,   ,nochg,2024,47.7355,-122.2482,54,ALGONA,R-6,FOREST GLEN,2,92266,203161,1956,0,24917,891,891,0,3,0,1,2.0,4,3,1,1,0,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,S
157,2020-07-15,591340,2.0,   ,nochg,2024,47.5226,-122.1991,59,SKYKOMISH,R-9,HOLLYWOOD HILL HIGHLANDS,2,248187,343153,2019,0,29714,868,868,0,12,0,3,1.0,5,3,0,0,0,243,0,0,0,0,1,0,0,0,0,0,0,0,1,0,K
158,2006-08-15,485055,3.0,   ,nochg,2024,47.5578,-121.9087,50,ISSAQUAH,R-7,OLYMPIC VUE ESTATES,2,221404,263651,1910,0,8705,2756,2756,0,10,0,3,2.0,2,3,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z
159,2007-02-15,1186492,2.0,   ,nochg,2024,47.6666,-122.0217,87,REDMOND,RA2.5,MEADOWBROOK,2,657709,528783,1995,0,8997,1933,1933,0,5,0,1,1.0,5,2,1,0,0,162,0,0,1,0,0,0,0,0,0,0,0,0,1,0,D
160,2016-08-15,2530137,2.0,   ,nochg,2024,47.356,-121.8343,35,HUNTS POINT,R-6,GREEN VALLEY,2,1409613,1120524,1936,0,20027,1608,1608,0,11,0,5,1.0,5,2,1,1,0,270,0,0,1,0,1,0,0,0,0,0,0,0,1,0,L
161,1992-03-15,735573,2.0,   ,nochg,2024,47.7804,-122.3182,9,SHORELINE,R-1,SUNSET HILLS,2,490517,245056,1965,0,16835,4998,4998,0,7,0,2,2.0,4,1,1,1,0,128,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Z
162,2004-07-15,1743165,2.0,   ,nochg,2024,47.7095,-122.2097,64,SAMMAMISH,R-4,BAYVIEW HEIGHTS,2,870638,872527,2018,0,23955,3584,3584,0,10,0,4,1.0,4,1,0,1,0,432,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Q
163,2002-12-15,793635,4.0,   ,nochg,2024,47.5307,-122.3282,73,WOODINVILLE,R-9,PINE VIEW ESTATES,2,536547,257088,1917,0,7461,3826,3826,0,6,0,5,1.0,4,2,0,0,0,112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,W
164,2006-09-15,255921,3.0,   ,nochg,2024,47.3602,-122.36,99,SKYKOMISH,R-3,FOREST GLEN,2,120493,135428,1918,0,19700,4688,4688,0,11,0,2,1.0,3,2,0,0,0,418,0,0,0,0,1,0,0,0,0,0,0,0,1,0,F
165,2009-01-15,713815,1.0,   ,nochg,2024,47.6889,-122.1544,5,NORTH BEND,R-3,HIGHLAND PARK,2,355457,358358,2010,0,10764,4223,4223,0,6,0,3,1.0,3,1,1,1,0,489,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C
166,2004-10-15,1552529,4.0,   ,nochg,2024,47.6631,-122.2417,68,BEAUX ARTS,RS 8.5,FOREST GLEN,2,711816,840713,1938,0,11380,4315,4315,0,11,0,3,2.0,4,3,1,0,0,473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,F
167,2008-04-15,462024,1.0,   ,nochg,2024,47.4432,-121.8425,79,ENUMCLAW,R-10,PINE VIEW ESTATES,2,296356,165668,1934,0,15361,3276,3276,0,5,0,5,1.0,1,1,0,1,0,306,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Y
168,2000-02-15,444543,4.0,   ,nochg,2024,47.4955,-121.9646,56,ENUMCLAW,RS7.2,BAYVIEW HEIGHTS,2,304705,139838,1976,0,15447,4729,4729,0,11,0,3,2.0,2,2,0,1,0,472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E
169,1997-01-15,567939,1.0,   ,nochg,2024,47.3048,-122.0527,97,KENMORE,R-6,PINE VIEW ESTATES,2,182838,385101,1931,0,18315,1516,1516,0,5,0,4,2.0,4,1,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,X
170,1998-10-15,376890,2.0,   ,nochg,2024,47.4712,-121.8005,64,SeaTac,R-2,RIVERBEND TERRACE,2,236333,140557,1954,0,28892,2515,2515,0,4,0,4,2.0,1,2,1,1,0,123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,C
171,2010-10-15,896240,4.0,   ,nochg,2024,47.7599,-121.8003,65,KING COUNTY,R-9,RIVERBEND TERRACE,2,588890,307350,1981,0,13197,1113,1113,0,8,0,2,1.0,3,2,1,1,0,258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,R
172,2002-01-15,553611,4.0,   ,nochg,2024,47.7076,-121.812,51,FEDERAL WAY,R-1,FOREST GLEN,2,384895,168716,1991,0,11856,3893,3893,0,8,0,4,2.0,2,2,1,1,0,562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T
173,1990-08-15,650238,1.0,   ,nochg,2024,47.4653,-122.1759,2,MAPLE VALLEY,R-2,BAYVIEW HEIGHTS,2,288656,361582,1905,0,7475,4910,4910,0,9,0,1,2.0,3,2,1,0,0,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A
174,2015-10-15,466154,3.0,   ,nochg,2024,47.6726,-121.8651,66,TUKWILA,R-5,PINE VIEW ESTATES,2,166569,299585,2002,0,21222,3328,3328,0,8,0,3,2.0,1,3,1,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H
175,2008-12-15,462252,2.0,   ,nochg,2024,47.738,-122.3393,15,BLACK DIAMOND,R-5,MAPLE GROVE,2,259758,202494,1924,0,6443,2616,2616,0,5,0,2,2.0,2,2,1,1,0,334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Q
176,2020-03-15,358070,1.0,   ,nochg,2024,47.6747,-122.1066,79,SKYKOMISH,R-7,CEDAR HEIGHTS,2,134539,223531,2001,0,13468,2489,2489,0,8,0,4,2.0,4,3,0,1,0,407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,G
177,2021-03-15,552233,3.0,   ,nochg,2024,47.7798,-122.153,42,ALGONA,RA2.5,GREEN VALLEY,2,192447,359786,1978,0,20466,2699,2699,0,10,0,2,1.0,2,2,1,1,0,487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T
178,1995-01-15,808088,2.0,   ,nochg,2024,47.4963,-122.3025,81,BOTHELL,R-4,PINE VIEW ESTATES,2,269849,538239,1996,0,8637,2477,2477,0,5,0,3,2.0,5,2,1,0,0,519,0,0,1,0,0,0,0,0,0,0,0,0,1,0,O
179,1999-08-15,283968,4.0,   ,nochg,2024,47.4285,-121.971,67,AUBURN,R-4,OLYMPIC VUE ESTATES,2,185858,98110,1944,0,22321,3848,3848,0,9,0,5,2.0,2,2,1,1,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,G
180,1998-07-15,519480,2.0,   ,nochg,2024,47.4524,-122.0933,61,AUBURN,R-9,SUNSET HILLS,2,218645,300835,2022,0,20676,922,922,0,6,0,1,1.0,2,3,1,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E
181,2008-12-15,697468,2.0,   ,nochg,2024,47.4153,-121.995,10,NORTH BEND,R-7,BAYVIEW HEIGHTS,2,218646,478822,2007,0,23571,4038,4038,0,8,0,2,2.0,4,3,1,1,0,588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Z
182,1996-02-15,1242135,4.0,   ,nochg,2024,47.6553,-122.0621,10,REDMOND,R-7,ALDERWOOD SOUTH DIV NO. 02,2,776789,465346,1955,0,9998,4312,4312,0,10,0,1,2.0,4,1,0,1,0,151,0,0,1,0,1,0,0,0,0,0,0,0,1,0,H
183,2012-05-15,457225,1.0,   ,nochg,2024,47.3829,-121.8573,31,TUKWILA,R-6,CEDAR HEIGHTS,2,214496,242729,1969,0,12674,1917,1917,0,10,0,5,2.0,1,3,1,1,0,206,0,0,0,0,1,0,0,0,0,0,0,0,1,0,B
184,2005-04-15,518991,2.0,   ,nochg,2024,47.4457,-121.9027,26,ENUMCLAW,R-7,HOLLYWOOD HILL HIGHLANDS,2,301181,217810,1976,0,12450,1445,1445,0,5,0,2,1.0,4,2,1,0,0,160,0,0,1,0,0,0,0,0,0,0,0,0,1,0,W
185,1991-09-15,2914577,2.0,   ,nochg,2024,47.7017,-121.8348,17,HUNTS POINT,R-9,FOREST GLEN,2,1554457,1360120,1989,0,23127,4190,4190,0,6,0,4,2.0,1,3,1,0,0,509,0,0,1,0,0,0,0,0,0,0,0,0,1,0,K
186,2019-06-15,580386,3.0,   ,nochg,2024,47.6001,-122.3494,22,CARNATION,R-2,MEADOWBROOK,2,312309,268077,1981,0,11345,2044,2044,0,11,0,4,1.0,3,3,0,0,0,211,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Q
187,2014-02-15,375061,2.0,   ,nochg,2024,47.7037,-122.1473,69,MILTON,R-2,HIGHLAND PARK,2,246153,128908,1921,0,11568,1974,1974,0,5,0,2,1.0,4,3,0,1,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V
188,2015-10-15,406016,3.0,   ,nochg,2024,47.415,-122.1571,62,SeaTac,R-3,MAPLE GROVE,2,220767,185249,1919,0,4421,4547,4547,0,11,0,4,1.0,3,3,0,0,0,329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,R
189,1992-06-15,96968,3.0,   ,nochg,2024,47.3271,-122.328,14,KING COUNTY,RS7.2,SUMMIT RIDGE,2,60771,36197,1982,0,25903,1166,1166,0,7,0,3,2.0,2,3,1,0,0,370,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
190,1997-12-15,421012,4.0,   ,nochg,2024,47.737,-122.1332,21,MAPLE VALLEY,RS-7200,HOLLYWOOD HILL HIGHLANDS,2,261699,159313,1967,0,5928,2006,2006,0,4,0,1,1.0,5,2,0,1,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E
